mp_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization,gaps,is_daoti,composition,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
mp-13031,216,-0.12128606239308225,3.174660542911647,Mg1Se1,0.005064990000000602,54.01382656437679,,0.89917129,-7.5924656000000015,520.0,8.900000000000001e-06,-10.0,1,Mg1 Se1,12.0,34.0,22.0,23.0,11.0,12.0,68.0,89.0,21.0,78.5,10.5,68.0,24.305,78.96,54.655,51.63249999999999,27.3275,24.305,494.0,923.0,429.0,708.5,214.5,494.0,2.0,16.0,14.0,9.0,7.0,2.0,3.0,4.0,1.0,3.5,0.5,3.0,120.0,141.0,21.0,130.5,10.5,120.0,1.31,2.55,1.2399999999999998,1.93,0.6199999999999999,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,22.89,25.92,3.030000000000001,24.405,1.5150000000000006,22.89,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,104.0,90.0,14.0,Mg2+1 Se2-1,-2,2,4,2.8284271247461903
mp-13032,216,-0.2407280483487071,2.023763226546781,Mg1S1,0.015738310000000588,46.25273572369471,,1.36673927,-8.55735981,520.0,1.51e-05,-10.0,1,Mg1 S1,12.0,16.0,4.0,14.0,2.0,12.0,68.0,88.0,20.0,78.0,10.0,68.0,24.305,32.065,7.759999999999998,28.185,3.879999999999999,24.305,388.36,923.0,534.64,655.6800000000002,267.32,388.36,2.0,16.0,14.0,9.0,7.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,105.0,141.0,36.0,123.0,18.0,105.0,1.31,2.58,1.27,1.945,0.635,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,22.89,25.786875,2.8968749999999983,24.3384375,1.4484374999999992,22.89,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,132.0,62.0,70.0,Mg2+1 S2-1,-2,2,4,2.8284271247461903
mp-13033,216,-0.13969152281713093,3.6527135523069263,Mg1Te1,0.0008903524999999135,69.05665589678975,,2.01006184,-6.49342819,520.0,1.91e-05,-10.0,1,Mg1 Te1,12.0,52.0,40.0,32.0,20.0,12.0,68.0,90.0,22.0,79.0,11.0,68.0,24.305,127.6,103.295,75.9525,51.6475,24.305,722.66,923.0,200.34000000000003,822.8299999999998,100.17000000000002,722.66,2.0,16.0,14.0,9.0,7.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,138.0,141.0,3.0,139.5,1.5,138.0,1.31,2.1,0.79,1.705,0.395,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,22.89,34.7633333333,11.873333333299994,28.82666666665,5.936666666649997,22.89,0.0,0.46399999999999997,0.46399999999999997,0.23199999999999998,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,173.0,21.0,152.0,Mg2+1 Te2-1,-2,2,4,2.8284271247461903
mp-13150,160,4.269291737960462,2.0603230313776724,B1N1,0.0039791625000003,20.002086617190162,,1.60287193,-17.56727521,520.0,0.0,-10.0,1,B1 N1,5.0,7.0,2.0,6.0,1.0,5.0,72.0,82.0,10.0,77.0,5.0,72.0,10.811,14.0067,3.1957000000000004,12.40885,1.5978500000000002,10.811,63.05,2348.0,2284.95,1205.525,1142.475,63.05,13.0,15.0,2.0,14.0,1.0,13.0,2.0,2.0,0.0,2.0,0.0,2.0,71.0,84.0,13.0,77.5,6.5,71.0,2.04,3.04,1.0,2.54,0.5,2.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,7.1725,14.76875,7.59625,10.970625,3.798125,7.1725,1.524,6.437,4.913,3.9805,2.4565,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,180.0,14.0,166.0,B3+1 N3-1,-3,3,6,4.242640687119285
mp-13660,139,3.0831058171260395,3.834303965238706,Ca4Sb2O1,0.0,181.81824817179162,,4.14798654,-32.6352549,520.0,6.01e-05,-10.0,0,Ca4 Sb2 O1,8.0,51.0,43.0,27.142857142857146,13.63265306122449,20.0,7.0,87.0,80.0,40.714285714285715,38.53061224489796,7.0,15.9994,121.76,105.7606,59.97591428571428,35.305191836734686,40.078,54.8,1115.0,1060.2,903.1942857142856,242.3983673469388,1115.0,2.0,16.0,14.0,7.7142857142857135,6.530612244897959,2.0,2.0,5.0,3.0,4.0,0.5714285714285714,4.0,66.0,176.0,110.0,149.71428571428572,30.04081632653061,176.0,1.0,3.44,2.44,1.6485714285714284,0.7412244897959183,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.4285714285714286,1.6326530612244898,0.0,0.0,10.0,10.0,2.8571428571428568,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,6.2857142857142865,4.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1428571428571428,1.3061224489795915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1428571428571428,1.3061224489795915,0.0,9.105,37.77,28.665000000000006,31.900714285714287,6.707755102040819,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,177.71428571428572,54.04081632653061,225.0,Ca2+4 Sb3-2 O2-1,-3,2,5,3.0822070014844885
mp-13682,61,37.05078403657504,4.2765245887559935,Pd4S8,0.0,264.89260369657507,,3.34394638,-56.99442708,520.0,2.5125e-05,-10.0,1,Pd4 S8,16.0,46.0,30.0,26.0,13.333333333333336,16.0,62.0,88.0,26.0,79.33333333333333,11.555555555555555,88.0,32.065,106.42,74.355,56.85,33.046666666666674,32.065,388.36,1828.05,1439.69,868.2566666666668,639.8622222222222,388.36,10.0,16.0,6.0,14.0,2.6666666666666665,16.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,105.0,139.0,34.0,116.33333333333331,15.111111111111107,105.0,2.2,2.58,0.3799999999999999,2.4533333333333336,0.16888888888888878,2.58,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777781,4.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.333333333333332,1.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,14.41,25.786875,11.376874999999998,21.99458333333333,5.056388888888886,25.786875,0.0,2.202,2.202,1.4680000000000002,0.9786666666666668,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,121.66666666666669,68.8888888888889,70.0,Pd4+4 S2-8,-2,4,6,4.242640687119285
mp-14088,225,12.043317607897535,3.8361813396185647,Rb2Pd1F6,0.0,169.3990157135805,,-2.61525351,-37.41524346,520.0,8.340000000000001e-05,-10.0,0,Rb2 Pd1 F6,9.0,46.0,37.0,19.33333333333333,13.777777777777779,9.0,4.0,93.0,89.0,69.77777777777777,30.962962962962965,93.0,18.998403200000002,106.42,87.4215968,43.482891022222226,32.64598376296297,18.998403200000002,53.5,1828.05,1774.55,308.21888888888884,339.6251851851852,53.5,1.0,17.0,16.0,12.666666666666664,5.777777777777778,17.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,57.0,220.0,163.0,102.33333333333331,60.444444444444436,57.0,0.82,3.98,3.16,3.08,1.2000000000000002,3.98,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,0.0,5.0,5.0,3.333333333333333,2.2222222222222223,5.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.0,2.2222222222222223,7.0,0.0,1.0,1.0,0.2222222222222222,0.34567901234567894,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8888888888888888,0.1975308641975309,1.0,9.7075,90.7225,81.015,28.23333333333333,27.77296296296296,9.7075,0.0,1.97,1.97,1.3133333333333337,0.8755555555555554,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,85.8888888888889,94.51851851851852,15.0,Rb+2 Pd4+1 F-6,-1,4,5,2.32379000772445
mp-14092,122,17.686738703858282,5.13725800099468,Al2Ag2Te4,0.0,252.1550672992044,,3.3878514,-28.60456962,520.0,2.88e-05,-10.0,1,Al2 Ag2 Te4,13.0,52.0,39.0,41.0,14.0,52.0,65.0,90.0,25.0,79.5,10.5,90.0,26.9815386,127.6,100.6184614,97.51243465,35.26544802500001,127.6,722.66,1234.93,512.2700000000002,903.43,180.77000000000004,722.66,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,4.5,0.75,5.0,121.0,145.0,24.0,135.5,7.25,138.0,1.61,2.1,0.49,1.935,0.16500000000000006,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,11.5,4.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,16.33,34.7633333333,18.4333333333,25.58416666665,9.179166666649998,34.7633333333,0.0,0.46399999999999997,0.46399999999999997,0.23199999999999998,0.23199999999999998,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0,Al3+2 Ag+2 Te2-4,-2,3,5,2.683281572999748
mp-14634,70,25.75376226233481,3.7895894271421473,K4V2Ag2Se8,0.0,484.4972691207145,,,-69.90769159,520.0,1.5e-07,-10.0,1,K4 V2 Ag2 Se8,19.0,47.0,28.0,30.5,7.625,34.0,3.0,89.0,86.0,59.125,31.34375,89.0,39.0983,107.8682,68.7699,69.10578749999999,19.544815625,78.96,336.53,2183.0,1846.47,758.37375,475.295625,494.0,1.0,16.0,15.0,10.25,5.9375,16.0,4.0,5.0,1.0,4.125,0.21875,4.0,120.0,203.0,83.0,148.0,28.75,120.0,0.82,2.55,1.73,1.925,0.62625,2.55,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,6.625,4.21875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.25,5.9375,16.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,13.01,73.10666666670001,60.0966666667,34.904166666675,19.1012500000125,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,121.0,107.0,14.0,K+4 V5+2 Ag+2 Se2-8,-2,5,7,2.8949874578229835
mp-15147,70,11.461460286356782,2.6030073177328017,K4V2Cu2S8,0.0,409.48037608426733,,,-80.17542363,520.0,0.0,-10.0,1,K4 V2 Cu2 S8,16.0,29.0,13.0,19.25,3.375,16.0,3.0,88.0,85.0,58.5,30.875,88.0,32.065,63.54600000000001,31.480999999999998,40.1180125,8.56286875,32.065,336.53,2183.0,1846.47,720.90875,524.7381250000002,388.36,1.0,16.0,15.0,10.25,5.9375,16.0,3.0,4.0,1.0,3.5,0.5,3.0,105.0,203.0,98.0,138.875,35.59375,105.0,0.82,2.58,1.7600000000000002,1.93625,0.64375,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,1.625,2.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,5.25,2.1875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,11.07,73.10666666670001,62.03666666669999,34.180104166674994,19.4632812500125,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,149.0,79.0,70.0,K+4 V5+2 Cu+2 S2-8,-2,5,7,2.8949874578229835
mp-15216,70,25.074175703700856,3.5143227366783902,K4Ta2Ag2S8,0.0,468.0387558046237,,,-83.43145232,520.0,5.85e-06,-10.0,1,K4 Ta2 Ag2 S8,16.0,73.0,57.0,27.75,16.125,16.0,3.0,88.0,85.0,58.875,30.65625,88.0,32.065,180.94788,148.88288,61.909085,41.249477500000005,32.065,336.53,3290.0,2953.4700000000007,843.92875,709.268125,388.36,1.0,16.0,15.0,10.25,5.9375,16.0,3.0,6.0,3.0,3.875,0.875,3.0,105.0,203.0,98.0,142.625,37.625,105.0,0.82,2.58,1.7600000000000002,1.92375,0.6578125,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,1.625,2.4375,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,1.0,19.0,18.0,7.0,4.0,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,16.33,73.10666666670001,56.7766666667,35.47635416667499,18.815156250012496,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,149.0,79.0,70.0,K+4 Ta5+2 Ag+2 S2-8,-2,5,7,2.8949874578229835
mp-15220,70,18.981306336480202,3.6938884635534626,K4V2Cu2Se8,0.0,457.2006595015277,,,-73.12152512,520.0,0.0,-10.0,1,K4 V2 Cu2 Se8,19.0,34.0,15.0,28.25,5.9375,34.0,3.0,89.0,86.0,59.0,31.25,89.0,39.0983,78.96,39.86169999999999,63.5655125,15.394487499999995,78.96,336.53,2183.0,1846.47,773.72875,498.328125,494.0,1.0,16.0,15.0,10.25,5.9375,16.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,203.0,83.0,146.375,29.96875,120.0,0.82,2.55,1.73,1.92125,0.6287499999999999,2.55,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,6.625,4.21875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.25,5.9375,16.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,11.07,73.10666666670001,62.03666666669999,34.246666666675,19.430000000012495,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,121.0,107.0,14.0,K+4 V5+2 Cu+2 Se2-8,-2,5,7,2.8949874578229835
mp-16364,216,32.11506531658201,4.3427632475390805,Sn1Te1,0.25150676500000024,94.18136509609928,,,-7.21990221,520.0,0.0,-10.0,1,Sn1 Te1,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.58,613.87,108.79,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.03,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.46399999999999997,0.46399999999999997,0.23199999999999998,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,Sn2+1 Te2-1,-2,2,4,2.8284271247461903
mp-16755,166,14.265690610050767,2.2135162592317195,Mg1Al2S4,0.028801610357142238,154.93355136490672,,3.3818961000000005,-33.76754367,520.0,2.1600000000000007e-05,-10.0,1,Mg1 Al2 S4,12.0,16.0,4.0,14.571428571428573,1.6326530612244898,16.0,68.0,88.0,20.0,80.85714285714286,8.16326530612245,88.0,24.305,32.065,7.759999999999998,29.504011028571423,2.926844538775509,32.065,388.36,933.47,545.11,620.4828571428571,265.2832653061224,388.36,2.0,16.0,14.0,13.142857142857142,3.26530612244898,16.0,3.0,3.0,0.0,3.0,0.0,3.0,105.0,141.0,36.0,114.71428571428572,11.10204081632653,105.0,1.31,2.58,1.27,2.1214285714285714,0.5240816326530612,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,16.48,25.786875,9.306874999999998,22.71392857142857,3.5622448979591828,25.786875,0.0,2.202,2.202,1.2582857142857142,1.078530612244898,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,132.0,70.85714285714286,70.0,Mg2+1 Al3+2 S2-4,-2,3,5,3.0822070014844885
mp-17228,70,7.696864517743223,3.325506765784372,K4Ni6S8,0.0,382.0273632712612,,,-85.11924585,520.0,0.0,-10.0,1,K4 Ni6 S8,16.0,28.0,12.0,20.666666666666668,4.888888888888889,16.0,3.0,88.0,85.0,60.111111111111114,25.382716049382715,88.0,32.065,58.6934,26.6284,42.50408888888889,10.792874074074073,32.065,336.53,1728.0,1391.47,823.3888888888888,603.074074074074,388.36,1.0,16.0,15.0,10.666666666666666,4.7407407407407405,16.0,3.0,4.0,1.0,3.555555555555556,0.4938271604938272,3.0,105.0,203.0,98.0,133.11111111111111,31.06172839506173,105.0,0.82,2.58,1.7600000000000002,1.9655555555555555,0.5461728395061729,2.58,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,4.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.222222222222222,2.5185185185185186,6.0,0.0,1.0,1.0,0.2222222222222222,0.34567901234567894,0.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,2.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,10.32,73.10666666670001,62.78666666669999,31.146759259266663,18.648847736637038,25.786875,0.0,2.202,2.202,0.9786666666666668,1.0874074074074072,2.202,0.0,0.5953946999999999,0.5953946999999999,0.19846490000000006,0.2646198666666667,0.0,70.0,229.0,159.0,157.0,77.33333333333333,70.0,K+4 Ni2+6 S2-8,-2,2,4,2.2786635759382503
mp-17667,64,29.329574896239357,4.440243348243036,Sr12Al4Sb12,0.0,979.9957393962393,,3.60341713,-109.37738642,520.0,3.11e-05,-10.0,1,Sr12 Al4 Sb12,13.0,51.0,38.0,40.0,9.428571428571429,38.0,8.0,85.0,77.0,50.28571428571429,36.24489795918368,8.0,26.9815386,121.76,94.77846140000001,93.58879122857144,24.1467503755102,87.62,903.78,1050.0,146.22000000000003,970.6871428571428,67.98244897959185,903.78,2.0,15.0,13.0,9.142857142857142,6.122448979591838,2.0,3.0,5.0,2.0,4.714285714285714,0.4897959183673469,5.0,121.0,195.0,74.0,160.42857142857142,29.632653061224488,139.0,0.95,2.05,1.1,1.5157142857142856,0.4848979591836735,0.95,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.4285714285714286,1.3469387755102042,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.7142857142857135,6.244897959183674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,16.48,54.23,37.75,39.121428571428574,12.950204081632652,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,199.7142857142857,28.897959183673468,166.0,Sr2+12 Al3+4 Sb3-12,-3,3,6,3.3466401061363023
mp-18199,62,23.9525089103131,4.994862164530283,Sr12Ta4As12O4,0.0,910.342369490313,,2.15483929,-190.38361785,520.0,0.00018605,-10.0,1,Sr12 Ta4 As12 O4,8.0,73.0,65.0,36.75,10.0,33.0,8.0,87.0,79.0,51.375,33.375,8.0,15.9994,180.94788,164.94848000000002,85.57151,25.380460000000006,74.9216,54.8,3290.0,3235.2,1220.6,517.3499999999998,1050.0,2.0,16.0,14.0,9.0,6.25,2.0,2.0,6.0,4.0,4.375,0.875,4.0,66.0,195.0,129.0,147.25,41.5,119.0,0.95,3.44,2.49,1.79125,0.7037500000000001,0.95,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.625,1.625,0.0,0.0,10.0,10.0,4.125,4.40625,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,2.0,19.0,17.0,9.5,6.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.375,1.375,0.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.25,1.75,0.0,9.105,54.23,45.125,32.055,16.631249999999998,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,176.75,49.25,166.0,Sr2+12 Ta5+4 As3-12 O2-4,-3,5,8,3.5161962919661303
